"Provider Approval Number","Service Approval Number","Legal Name","Trading Name",Address,Suburb,State,Postcode,"Date Approval Granted",Conditions
PR-40032571,,"SILVERWARE PTY LTD","Silverware PTY LTD","U 1  403 Coode St",DIANELLA,WA,6059,22/06/2023,
PR-40032790,,"Allosaurus Pty Ltd","Allosaurus Pty Ltd","C/O UTOPIA CA PTY LTD, Suite 13B, 431 Roberts Rd",SUBIACO,WA,6008,13/07/2023,
PR-40032841,,"PILBARA KINDER HAUS PTY LTD","Karratha Kinder House","2 Withnell Way",BULGARRA,WA,6714,04/08/2023,
PR-40032863,,"Discovery Cove ELC Pty Ltd","Discovery Cove ELC Pty Ltd","2 BARR WAY","SOUTH YUNDERUP",WA,6208,12/06/2023,
PR-40032998,,"H & N EARLY LEARNING PTY LTD",,"7 Avalon Cl",WOODVALE,WA,6026,25/08/2023,
PR-40033214,,"Clay Early Learning Pty Ltd ATF Andrew and Giselle Family Trust","Clay Early Learning","8A Rudyard Court",WILLETTON,WA,6155,23/08/2023,
PR-40033233,,"Amy E Gardner & H Kerguillec","The Hub Dunsborough","8 Princeville Ave",DUNSBOROUGH,WA,6281,26/09/2023,
PR-00007896,,"UNITED FAMILY DAYCARE SOUTH PTY LTD","Kidz Planet Family Day Care","UNIT 9, 980 Albany Highway","EAST VICTORIA PARK",WA,6101,10/08/2012,
PR-00007961,,"PACHAMAMA PTY LTD","Pachamama Pty Ltd","PO Box 204","NORTH FREMANTLE",WA,6159,14/08/2012,
PR-00007974,,"Organikids Pty Ltd as Trustee for the Allyson Rice Family Trust","Organikids Childcare","PO Box 1513","OSBORNE PARK",WA,6916,17/08/2012,
PR-00007980,,"Marilandy Pty Ltd",,"136 KEMPTON ST","BLUFF POINT",WA,6530,03/08/2012,
PR-00008071,,"Debedd Investments Pty Ltd  ATF E & D Loreggian Trust","Canning vale School of Early Learning","PO Box 5539","CANNING VALE SOUTH",WA,6155,23/08/2012,
PR-00008072,,"Patatap Pty Ltd ATF PM Aylmore Family Trust","Patatap Pty Ltd ATF PM Aylmore Family Trust","12 Barker Road","CENTENNIAL PARK",WA,6330,28/08/2012,
PR-00008083,,"HILAAC FAMILY DAY CARE PTY LTD",,"U 7 132 Epsom Ave",BELMONT,WA,6104,24/09/2012,
PR-00008085,,"Mrs Samantha Higgins",,"24 Brenchley Drive",ATWELL,WA,6164,31/07/2012,
PR-00008099,,"Nectar Childcare Services Pty Ltd ATF The Nectar Education Trust",,"PO Box 941",INNALOO,WA,6918,17/10/2012,
PR-40017727,,"TARA MONTESSORI PTY LTD",,"10 Feldman Cres",PARKERVILLE,WA,6081,14/11/2018,
PR-40002464,,"Beverly Group Pty Ltd",,"10 Beverley St",COOLBINIA,WA,6050,29/10/2014,
PR-40002472,,"Atlantis Child Care Centre Pty Ltd as Trustee For The Atlantis Child Care Centre Trust",,"18/61 Ocean Keys Boulevard",CLARKSON,WA,6030,29/10/2014,
PR-40002519,,"Shire of Perenjori","Shire of Perenjori","PO Box 22",PERENJORI,WA,6620,29/10/2014,
PR-40002553,,"Ablett WA Pty Ltd as trustees for the Ablett Family Trust",,"69 Lakeway Dr",KINGSLEY,WA,6026,17/11/2014,
PR-40002595,,"Wise ELC Pty Ltd ATF WELC Family Trust",,"UNIT 2 10 GEDDES ST",BALCATTA,WA,6021,17/11/2014,
PR-00010886,,"PLAKAKIS & CO PTY LTD",,"30 MEREWETHER AV",ALKIMOS,WA,6038,26/08/2025,
PR-00010888,,"LITTLE FRIENDS TREEHOUSE PTY LTD","Little Friends Treehouse","157 ROCKINGHAM RD","HAMILTON HILL",WA,6163,30/09/2025,
PR-00010896,,"Medistry PTY LTD ATF Ally Family Trust",,"UNIT 1407 118 GOODWOOD PDE",BURSWOOD,WA,6100,12/11/2025,"It is a condition of this approval that the approved provider must not operate more than two education and care services within the first two years of the date from commencement of the first service approval. The approved provider must not appoint or allow a person to act or continue to act as an officer of the corporation within the meaning of the Corporations Act (Cth) unless it has first advised the Regulatory Authority in writing."
PR-00010926,,"ROMARNI ENTERPRISES PTY LTD","ROMARNI ENTERPRISES PTY LTD","79 BASILIO AV",LANDSDALE,WA,6065,02/09/2025,
PR-00010949,,"HARVEY HAVEN PTY LTD",,"2 ESTUARY HEIGHTS PL",BOUVARD,WA,6211,07/08/2025,
PR-00010957,,"VIAN ENTERPRISE PTY LTD",,"BECKENHAM PO, SHOP 1 202 WILLIAM ST",BECKENHAM,WA,6107,18/08/2025,
PR-00010958,,"JINDA MIA ENTERPRISES PTY LTD","Jinda Mia Steiner Childcare","5 HELENA ST",GUILDFORD,WA,6055,14/08/2025,
PR-00010976,,"Naran Group Pty Ltd",,"23 TOLEDO DR",HOCKING,WA,6065,07/08/2025,
PR-00010983,,"PINK  YONG","PINK YONG","10 DIMAGO VSTA","HAMMOND PARK",WA,6164,09/09/2025,
PR-00011003,,"L & N.C NUNN PTY LTD",,"8 PARRIS WAY",BILINGURR,WA,6725,07/08/2025,
PR-00011004,,"LINGO KIDS EARLY EDUCATION AND PLAY PTY LIMITED","Lingo Edu and Play Early Learning Centre","220 MORLEY DR EAST","EDEN HILL",WA,6054,03/09/2025,
PR-00011074,,"DIVERSITY LEARNING PTY LTD","Diversity Learning","13 MARUYAMA WAY",LANDSDALE,WA,6065,09/10/2025,
PR-00011081,,"NOTHING WITHOUT JOY PTY LTD","Como Children","47 BIRDWOOD AV",COMO,WA,6152,20/10/2025,
PR-40024401,,"Ruth Wangari Kamau",,"13 Nyamina Rd","BAYNTON KARRATHA",WA,6714,16/02/2021,
PR-40024629,,"Augusta & Districts Community Childcare Inc.",,"66 Allnut Tce",AUGUSTA,WA,6290,19/02/2021,
PR-40024769,,"Ascolta Early Learning and Care PTY LTD","Ascolta Early Learning and Care PTY LTD","Suite 23,  513 Hay Street",SUBIACO,WA,6008,26/02/2021,"From 14 June 2022, the approved provider must not appoint or allow a person to act or continue to act as an officer of the corporation within the meaning of the Corporations Act (Cth) unless it has first obtained the Regulatory Authority’s written consent.    "
PR-40025057,,"Hocking Star Nominees Pty Ltd ATF The Star Early Learning Trust No 2","Hocking Stars Early Learning Centre - (Gungurru)","4 Gungurru Avenue",HOCKING,WA,6065,15/02/2021,
PR-40025116,,"Wanneroo CC Pty Ltd ATF The Wanneroo CC Unit Trust","Sonas Early Learning & Care Wanneroo","69 Poincaire St",BALCATTA,WA,6021,17/02/2021,
PR-40009241,,"VIC CHILDCARE PTY LTD ATF The Vic Childcare Trust","Apple Blossoms Early Learning South Melbourne","PO Box 1832","MARGARET RIVER",WA,6285,21/11/2016,
PR-40009488,,"Newport Fareham Pty Ltd As The trustee for the L & W Family Trust",,"12 Ballard Place","MADDINGTON, PERTH",WA,6109,10/11/2016,
PR-40009499,,"Curam Early Learning School Pty Ltd ATF K&G Cowley Family Trust","Curam Early Learning School","227 Treasure Rd","QUEENS PARK",WA,6107,25/11/2016,
PR-40009583,,"Palmgate Nominees Pty Ltd","Studio 64 Child Care","172 Burswood Rd",BURSWOOD,WA,6100,05/12/2016,
PR-40036368,,"LIFEKIDS KINDY PLAY INC","LIFEkids Kindy Play","31 CHADLINGTON DR",PADBURY,WA,6025,24/05/2024,
PR-40036614,,"AUSTWAY EDUCATION QUEENSPARK PTY LTD",,"1 Forrest St","SOUTH PERTH",WA,6151,31/01/2024,
PR-40036624,,"HAS HOLDINGS PTY LTD",,"14 Wincanton Ch",LEDA,WA,6170,14/05/2024,
PR-40036670,,"LITTLE MINDS @ WORK PTY LTD","Little Minds  @Work","13 Dyer St",KELMSCOTT,WA,6111,21/03/2024,
PR-40036770,,"RHYMESTONE PTY LTD",,"135a Armadale Rd",RIVERVALE,WA,6103,15/02/2024,
PR-40036789,,"SHINING KIDZ EDUCATION PTY LTD","SHINING KIDZ EDUCATION PTY LTD","7 Gutha Pass","CANNING VALE",WA,6155,26/04/2024,
PR-40036918,,"S SKEHAN PTY LTD",,"39 Geranium Place","CANNING VALE",WA,6155,12/04/2024,
PR-40036966,,"XINGVISTA ENTERPRISES PTY LTD",,"26 SUTTOR DR",SUCCESS,WA,6164,13/07/2024,
PR-40037011,,"LMJ Childcare Pty Ltd ATF LMJ Childcare Trust","Vale Village Childcare","Herdsman Business Park, Unit 6 - 88 Walters Drive","OSBORNE PARK",WA,6017,02/02/2024,
PR-40037018,,"Life Tree (WA) Pty Ltd ATF Life Tree (WA) Unit Trust",,"7 Toulon Grove",COOGEE,WA,6166,28/06/2024,
PR-40037099,,"BILINGUAL BY FIVE CHATSWOOD PTY LTD","Bilingual By Five Chatswood","Shop 10  166 Brighton Rd",SCARBOROUGH,WA,6019,19/02/2024,
PR-40037149,,"LOVE TO LEARN CHILDCARE PTY LTD","LOVE TO LEARN CHILDCARE PTY LTD","UNIT 8 103 FLORA TCE","NORTH BEACH",WA,6020,17/05/2024,
PR-40013147,,"RODRIGUES SISTERS 4 PTY LTD",,"273 Amelia Street",WESTMINSTER,WA,6061,19/12/2017,
PR-40013151,,"Larajuls Pty Ltd ATF Larajuls Trust & L&J Goetz Trust","Butterflies Early Education","192 Barfield Rd","HAMMOND PARK",WA,6164,23/11/2017,
PR-40013302,,"KIDDIES LEARNING HUB PTY LTD","Kiddies Learning Hub","19 CALADENIA RISE","MARGARET RIVER",WA,6285,29/11/2017,
PR-40013355,,"AUSTIN COVE BAPTIST COLLEGE EARLY LEARNING CENTRE LTD","Austin Cove Early Learning Centre","PO Box 72","QUINNS ROCKS",WA,6030,22/12/2017,
PR-40013588,,"Shire of Boyup Brook","Shire of Boyup Brook","Abel Street","BOYUP BROOK",WA,6244,20/02/2018,
PR-40013746,,"Jazzport Holdings Pty. Ltd. ATF The Lee Family Trust","Fifth Road Child Care Centre","2 Corrigan Rise",WUNGONG,WA,6112,07/12/2017,
PR-40013793,,"LITTLE LEARNERS PLACE WA PTY LTD","The Little Learners Place","UTOPIA CA PTY LTD, Suite B13, 431 Roberts Road",SUBIACO,WA,6008,30/01/2018,
PR-40013805,,"Carnamah Child Care Centre Inc",,"PO Box 116",CARNAMAH,WA,6517,12/02/2018,
PR-40013819,,"Bedfordale CCC Pty Ltd ATF Bedfordale Holdings Trust","Bedfordale Child Care Centre","75 Cross Road",BEDFORDALE,WA,6112,02/01/2018,
PR-40021282,,"SPARKUDA PTY LTD ATF BEAMS CAPITAL TRUST",,"38 Vahland Avenue",RIVERTON,WA,6148,14/11/2019,
PR-40021594,,"Early Years Learning and Development Pty Ltd","Landsdale school of early learning","U 2  18 Niche Pde",WANGARA,WA,6065,31/10/2019,
PR-40021652,,"D.S GRUNDY & K.M HOUSE","Toodyay Early Learning Centre","2 Settlers Ridge",TOODYAY,WA,6566,19/12/2019,
PR-40021725,,"Garden Play Pty Ltd","Garden Play Family Day Care Service","3 Cavello View",ILUKA,WA,6028,23/12/2019,
PR-40021835,,"Focalise Pty Ltd ATF KJS Alkimos Trust","Alkimos Beach Early Learning","U 8A  13 Hobsons Gte",CURRAMBINE,WA,6028,09/12/2019,
PR-40021872,,"YCC (WA) Pty Ltd ATF YCC (WA) Unit Trust","The Trustee for YCC (WA) UNIT TRUST","Unit 18-20 61 Ocean Keys Blvd",CLARKSON,WA,6030,06/12/2019,
PR-40021904,,"Ourearth Corporation Pty Ltd ATF KJS Play Centre Trust","Lighthouse Play Centre","U 8  13 Hobsons Gte",CURRAMBINE,WA,6028,09/12/2019,
PR-40021923,,"Treetops Childcare Pty Ltd ATF Treetops Childcare Trust","Treetops Childcare","U 14  1 Glenelg Pl",CONNOLLY,WA,6027,21/02/2020,
PR-00009882,,"TREASURED TOTS EARLY EDUCATION BICTON PTY LTD","Treasured Tots Early Education Bicton","PO BOX 220",WILLETTON,WA,6955,18/09/2024,
PR-00009891,,"BRIGHT BEGINNINGS EARLY LEARNING PTY LTD",,"12 COLGAN ST",SOMERVILLE,WA,6430,24/10/2024,
PR-00009899,,"ABOUT ME PTY LTD",tba,"104 ROBERTS ST",JOONDANNA,WA,6060,06/11/2024,
PR-00009959,,"MINRES CHILD CARE PTY LTD","MINRES CHILD CARE PTY LTD","20 WALTERS DR","OSBORNE PARK",WA,6017,18/10/2024,
PR-00009968,,"STRIDE GROUP PTY LTD",,"PO BOX 178","WEST PERTH",WA,6872,15/10/2024,
PR-00009976,,"SCTC PTY LTD",,"26 ALDINGA ST",KENWICK,WA,6107,07/03/2025,
PR-00009985,,"Broome North Childcare Pty Ltd ATF Trustee for Broome North Childcare Trust","Broome North Childcare","31 WILGA CT",BANJUP,WA,6164,30/10/2024,
PR-00010000,,"CUDDLES CHILDCARE THORNLIE PTY LTD","Cuddles Early Learning & Childcare Thornlie","PO BOX 309",BYFORD,WA,6122,06/11/2024,
PR-00010036,,"Noasaurus Pty Ltd",,"C/O UTOPIA CA PTY LTD, 431 Roberts Road, SUBIACO WA 6008",SUBIACO,WA,6008,22/10/2024,
PR-00010058,,"WARD CHILDCARE ENTERPRISES PTY LTD","WARD CHILDCARE ENTERPRISES PTY LTD","69 SLADE ST",BAYSWATER,WA,6053,22/11/2024,
PR-00010067,,"MOSH KIDS PTY LTD","MOSH KIDS","28 STONE ST",MAYLANDS,WA,6051,13/02/2025,
PR-00010071,,"H.D GRIFFIN & S.J GRIFFIN","Lilliputs Family Daycare Coordination Unit","17 SISSINGHURST CR",LANDSDALE,WA,6065,13/12/2024,
PR-40005790,,"BUTTERCUPS CHILDCARE PTY LTD",,"150-152 Riseley Street, Suite 105",Booragoon,WA,6154,29/10/2015,
PR-40006175,,"Kindley Investment Pty Ltd",,"PO Box 5610","CANNING VALE",WA,6155,24/12/2015,
PR-40006301,,"Leap Start Australia Pty Ltd ATF The Canere Trust; The E R Trust and The Make Your Own Pie Trust",,"PO Box 3350","EAST PERTH",WA,6892,24/12/2015,
PR-40006307,,"KIDS HUB TRAINING & CONSULTANCY PTY LTD",,"PO BOX 3269","BLUFF POINT",WA,6530,22/12/2015,
PR-40006343,,"Palafico Pty Ltd ATF AACJ Trust",,"14 CHADWIN PL",PADBURY,WA,6025,08/12/2015,
PR-40006345,,"Trizone Enterprises Pty Ltd ATF G & K Feddersen Trust","Early Explorers Learning Centre","PO Box 1238","GERALDTON PO",WA,6531,06/01/2016,
PR-40020690,,"TADALA MONTESSORI PTY LTD","TADALA MONTESSORI","1 Kutcharo Cres",JOONDALUP,WA,6027,09/09/2019,
PR-40020700,,"Australian Islamic College Perth Inc","Australian Islamic College Adelaide","Australian Islamic College Kew, 139-159 President St",KEWDALE,WA,6105,08/11/2019,
PR-40020892,,"Joondalup Early Learning PTY LTD","Keiki Early Learning Edgewater","PO Box 413","QUINNS ROCKS",WA,6030,19/09/2019,
PR-40021126,,"Read 2 Grow Pty Ltd ATF Read 2 Grow Unit Trust","Read 2 Grow Early Learning Child Care","PO Box 48",PARKWOOD,WA,6147,03/10/2019,
PR-40021216,,"Full Circle Child Care Pty Ltd","Little Green House Child Care","11 Poplar Ave","MARGARET RIVER",WA,6285,01/11/2019,
PR-40027524,,"PERERA CHILDREN HOUSE PTY LTD",,"19 Carmichael St",BECKENHAM,WA,6107,08/02/2022,
PR-40027626,,"A&Z EDUCATION PTY LTD",,"82 Drummond St",BEDFORD,WA,6052,20/01/2022,
PR-40027729,,"THE INGLEWOOD STATION PTY LTD","The Inglewood Station","88 Sussex St",INGLEWOOD,WA,6052,17/12/2021,
PR-40027780,,"BAREFOOT FAMILY DAYCARE SERVICE PTY LTD","Barefoot Family Daycare Service","7 Amboy Lane","CANNING VALE",WA,6155,21/01/2022,
PR-40027828,,"Cuddles Childcare Centre Beckenham Pty Ltd","Cuddles Early Learning & Childcare","PO Box 3082","CARLISLE SOUTH",WA,6101,03/02/2022,
PR-40028052,,"Moppets Pty Ltd ATF Lil Moppets Unit Trust",,"18 Pattie St",CANNINGTON,WA,6107,25/03/2022,
PR-40028063,,"WILDFLOWERS EARLY LEARNING PTY LTD","Wildflowers Early Learning","PO Box 7170, Cloisters Square PO",PERTH,WA,6850,25/03/2022,
PR-40028075,,"LEAP START SOUTHERN RIVER PTY LTD & THE TRUSTEE FOR THE CANERE SR TRUST & THE TRUSTEE FOR THE DOUBLE DIP TRUST & THE TRUSTEE FOR THE PAEL TRUST","LEAP START EARLY LEARNING CHILD CARE SOUTHERN RIVER","PO BOX 3350","EAST PERTH",WA,6004,18/01/2022,
PR-40028124,,"MIRIAM LEGGETT","b3 prek","32 Elanora Dr",COOLOONGUP,WA,6168,22/02/2022,
PR-40029140,,"WEST MAGIC EDUCATION PTY LTD","EDUC EARLY CHILDHOOD EDUCATION","UNIT 60, 288 LORD STREET",HIGHGATE,WA,6003,17/06/2022,
PR-40029178,,"Daisy Child Care Pty Ltd","Bush Kids WA","5 Millard St",EATON,WA,6232,31/05/2022,
PR-40029184,,"STEGOSAURUS PTY LTD",,"2 KING ST",MOORA,WA,6510,25/05/2022,
PR-40029185,,"BRANCHES ELC WA PTY LTD",,"C/O UTOPIA CA PTY LTD, Suite B13, 431 Roberts Road",SUBIACO,WA,6008,25/05/2022,
PR-40029338,,"ROADSHOW HOLDINGS PTY LTD","Roadshow Holdings PTY LTD","10 Hero Ct",NAMBEELUP,WA,6207,24/05/2022,
PR-40029374,,"INTI CHILDCARE PTY LTD",,"59 Basinghall St","EAST VICTORIA PARK",WA,6101,06/09/2022,
PR-40029451,,"The Family Tree (Beelier) Pty Ltd","The Family Tree Baldivis","173 Gaebler Road","AUBIN GROVE",WA,6164,08/07/2022,
PR-40029653,,"CSD & JKM PTY LTD","Banksia Kids Early Learning Centre","22 Banksia Rd",WALLISTON,WA,6076,29/06/2022,
PR-40029689,,"TOODYAY EARLY LEARNING CENTRE PTY LTD","Toodyay Early Learning Centre","2 Settlers Ridge",TOODYAY,WA,6566,05/08/2022,
PR-40029743,,"Bloom Early Education Australia Pty Ltd","Bloom Early Education Australia Pty Ltd","8a Babel Rd",WELSHPOOL,WA,6106,22/07/2022,
PR-40029812,,"FIRST FRIENDS (WA) PTY LTD","First Friends Early Learning","14 Rothesay Hts",MINDARIE,WA,6030,10/08/2022,
PR-40000223,,"ASKK Pty Ltd ATF Ellenbrook Trust","84 759 215 708","PO Box 1895","MARGARET RIVER",WA,6285,21/12/2012,
PR-40000276,,"AM & NR Holdings (WA) Pty Ltd","Skooleez OSHC","24 Warren Rd","MAIDA VALE",WA,6057,23/11/2012,
PR-40000304,,"Calvin Enterprises Pty Ltd ATF Calvin Enterprises Trust","Small Friends","44 Serpentine Way","STAKE HILL",WA,6181,03/12/2012,
PR-40000340,,"CHERUB AND CO PTY LTD","Cherub and Co Pty Ltd","46 Peninsula Rd",MAYLANDS,WA,6051,01/02/2013,
PR-40000364,,"Samsam Awil Abdi","Glory Family Day Care","Suite 2/ 2 Prindiville Drive",WANGARA,WA,6065,28/12/2012,
PR-40000373,,"Landsdale Early Learning Pty Ltd ATF Landsdale Early Learning Unit Trust","Landsdale Early Learning and Enrichment","215 Landsdale Rd",LANDSDALE,WA,6065,03/01/2013,
PR-40000381,,"Kathryn Rose Holland","Bridgetown Stepping Stones","PO Box 999",BRIDGETOWN,WA,6255,03/01/2013,
PR-00006564,,"Children's Integrated Management Services Ltd",,"PO Box 406",BELMONT,WA,6984,30/12/2011,
PR-40034414,,"Budget Mate Pty Ltd ATF O'Brien Family Trust",,"8 Kingfisher Way",SINGLETON,WA,6175,24/10/2023,
PR-40034420,,"Jackie Wei Choo Lai",,"23 Zenith St",SHELLEY,WA,6148,16/11/2023,
PR-40034537,,"Bold Park Community School Advisory Council Inc","BOLD PARK COMMUNITY SCHOOL ADVISORY COUNCIL INC","61-63 Powis St",WEMBLEY,WA,6014,26/09/2023,
PR-40034612,,"Laugh & Giggle Childcare Centre Pty Ltd ATF Laugh & Giggle Childcare Centre Unit Trust",,"180 Runnymede Gte",LEDA,WA,6170,15/01/2024,
PR-40034625,,"EVERWOOD EARLY EDUCATION PTY LTD","EVERWOOD EARLY EDUCATION PTY LTD","18 TOBIN ST",FORRESTDALE,WA,6112,22/09/2023,
PR-40034657,,"Purple Butterfly PTY LTD","Skylar Early Learning","1 Lowood Rd","MOUNT BARKER",WA,6324,01/11/2023,
PR-40034732,,"BILINGUAL BY FIVE CANNING VALE PTY LTD",,"Unit 10, 166 Brighton Rd",SCARBOROUGH,WA,6019,26/10/2023,
PR-40034769,,"We Care Learning Pty Ltd ATF We Care Unit Trust",,"3 Seabreeze Ave","BURNS BEACH",WA,6028,03/11/2023,
PR-40034980,,"PRECIOUS MOMENTS EARLY LEARNING CENTRE PTY LTD","PRECIOUS MOMENTS EARLY LEARNING CENTRE PTYL","PO BOX 157",MIRRABOOKA,WA,6941,22/01/2024,
PR-40035041,,"Amaroo Landing Pty Ltd ATF Cooper Unit Trust",,"16 Gunbar Way",KALAMUNDA,WA,6076,17/01/2024,
PR-40035045,,"CUDDLES CHILDCARE EAST BYFORD PTY LTD","Cuddles Early Learning and Childcare East Byford","76 Oats St",CARLISLE,WA,6101,30/01/2024,
PR-40035122,,"Little Legends Early Learning Pty Ltd","Little Legends Early Learning","5 Parrot Cl",SINGLETON,WA,6175,13/02/2024,
PR-40035181,,"SPRING 1 2 3 PTY LTD",,"Mundijong PO, 28 Paterson St",MUNDIJONG,WA,6123,29/11/2023,
PR-40035296,,"Tiny Hippos Pty Ltd","TINY HIPPOS PTY LTD","46 Carville Way",BALDIVIS,WA,6171,24/11/2023,
PR-40035354,,"LITTLE GIANTS EDUCATION PTY LTD",,"23b Bindaring Pde",CLAREMONT,WA,6010,24/01/2024,
PR-40004259,,"BORONIA CORPORATION PTY LTD",,"2219 ALBANY HWY",GOSNELLS,WA,6110,29/06/2015,
PR-40004486,,"Freedomwealth Pty Ltd",,"87 Katoomba Street",ORANA,WA,6330,12/06/2015,
PR-40004658,,"Andrelle (WA) Pty Ltd ATF the Andrelle Trust","ATF the Andrelle Trust","1 Winthrop Drive",WINTHROP,WA,6150,14/07/2015,
PR-00009416,,"Wanneroo Early Learning PTY LTD","Wanneroo Early Learning","5 ROSEWOOD CR",DIANELLA,WA,6059,02/07/2024,
PR-00009425,,"Manureeta  Muniandy","FOREST ATELIER EARLY EDUCATION & CARE","58 ARCHDALE LOOP","PIARA WATERS",WA,6112,18/07/2024,
PR-00009446,,"Watson’s Early Learning Pty Ltd ATF Watson’s Early Learning Trust","Watson’s Early Learning Pty Ltd","UNIT 6 88 WALTERS DR","OSBORNE PARK",WA,6017,10/10/2024,
PR-00009453,,"Creative Kids Early Learning Pty Ltd ATF Creative Kids Early Learning Trust","CREATIVE KIDS EARLY LEARNING PTY LTD","23 ZENITH ST",SHELLEY,WA,6148,19/07/2024,
PR-00009493,,"INVESTLINK CAPITAL PTY. LTD.","INVESTLINK CAPITAL PTY. LTD.","10 BONSALL PL",CARINE,WA,6020,24/07/2024,
PR-00009497,,"GRAY SUB INVESTMENTS PTY LTD",,"48 WOOD ST",SWANBOURNE,WA,6010,18/07/2024,
PR-00009514,,"SN CHEMELLO PTY LTD","LITTLE LEGENDS YOKINE","UNIT 2 18 NICHE PDE",WANGARA,WA,6065,16/08/2024,
PR-00009525,,"Econest Family Pty Ltd ATF Springer Family Trust",,"9 BRAYBROOK PL",CRAIGIE,WA,6025,23/08/2024,
PR-00009539,,"BUTTERCUPS EARLY LEARNING PTY LTD","Buttercups Early Learning","150-152 RISELEY ST",BOORAGOON,WA,6154,17/09/2024,
PR-00009570,,"N & J Chemello Pty Ltd ATF Jason Chemello Family Trust","Evergreen Early Learning","UNIT 2 18 NICHE PDE",WANGARA,WA,6065,12/08/2024,
PR-40003151,,"YCC (WA) Pty Ltd",,"U 11  13 Hobsons Gate",CURRAMBINE,WA,6028,28/01/2015,
PR-40003215,,"OSHC (WA) Pty Ltd ATF OSHC (WA) Trust",,"54 Constellation Dr","OCEAN REEF",WA,6027,17/02/2015,
PR-40003399,,"Prastag Pty Ltd ATF The MSS Unit Trust",,"34 Peppworth Pl",JANDAKOT,WA,6164,14/04/2015,
PR-40003475,,"Courtney Leigh","A Club for Kids","St Lawrence Primary School, 386 Albert St",BALCATTA,WA,6021,27/03/2015,
PR-40003588,,"Angela Jayne Rowan ATF Rowan Family Trust","Kidz First Early Learning Centre","17 Cameley Ct",BULLSBROOK,WA,6084,14/04/2015,
PR-40003727,,"Trend Star Nominees Pty Ltd ATF Star Early Learning Trust","Trend Star Nominees Pty Ltd","1 Turin Ent",HOCKING,WA,6065,16/04/2015,
PR-40019276,,"Townsend & Buck Pty Ltd","Happy Campers","42 Stockdale Cres","WEMBLEY DOWNS",WA,6019,30/05/2019,
PR-40019450,,"DADIRRI EARLY LEARNING CENTRE PTY LTD",,"PO Box 413","QUINNS ROCKS",WA,6030,06/05/2019,
PR-40011009,,"Matolly PTY LTD ATF The Lyons Childcare Trust","Nido Early School","8 Smith St","MOSMAN PARK",WA,6012,12/05/2017,
PR-40011125,,"Resilience Education Pty Ltd","Resilience Education Pty Ltd T/as Early Years Education","71 Holland St",WEMBLEY,WA,6014,14/06/2017,
PR-40011268,,"TAGSFOE PTY LTD","Child Campus","14 Miles Loop",BAYNTON,WA,6714,12/06/2017,
PR-40011479,,"AMPI PTY LTD ATF RJ INVESTMENT TRUST",,"11 Kintail Rd",APPLECROSS,WA,6153,24/07/2017,
PR-40026140,,"Austway Early Learning Pty Ltd",,"1 Forrest St","SOUTH PERTH",WA,6151,16/07/2021,
PR-40026156,,"Lockridge ELC Pty Ltd","Eden Early Learning","21 Welbeck Rd","CANNING VALE",WA,6155,03/11/2021,
PR-40026212,,"Kindy in the Park Inc.","Kindy in the Park Mount Claremont","40a Strickland St","MOUNT CLAREMONT",WA,6010,24/09/2021,
PR-40026438,,"Harpreet Dhaliwal","The Village Childcare Services","7 Curringa Ct",YAKAMIA,WA,6330,30/09/2021,
PR-40026473,,"Young Bucks Early Learning Centres Pty Ltd","Young Bucks Early Learning Centres Pty Ltd","PO Box 188",COWARAMUP,WA,6284,17/09/2021,
PR-40026485,,"THE LITTLE TREE PRE-KINDY PTY LTD","The Little Tree Pre-Kindy Pty Ltd","226a Alice St",DOUBLEVIEW,WA,6018,01/09/2021,
PR-40026533,,"Hatch EL1 Pty Ltd",,"PO BOX 62","NORTH PERTH",WA,6906,05/08/2021,
PR-40026538,,"Kindy Ready Pty Ltd",,"162 Sackville Tce",DOUBLEVIEW,WA,6018,27/07/2021,
PR-40026584,,"Wendy Vaughan",,"32 Annandale Circle",KINROSS,WA,6028,09/12/2021,
PR-40015072,,"MERCY HUMAN SERVICES LIMITED",MercyCare,"PO Box 202",WEMBLEY,WA,6913,07/05/2018,
PR-40015181,,"A BRENNAN & G.J BRENNAN","Chuckles Childcare Centre","125 The Avenue",WARNBRO,WA,6169,22/03/2018,
PR-40015613,,"Alpha Education Group Pty Ltd","Alpha Education Group Pty Ltd","30 Fairland Loop",MADELEY,WA,6065,20/06/2018,
PR-40015971,,"East Fremantle Child Development Centre Inc","Stepping Stones Child Development Centre","6 Fortescue St","EAST FREMANTLE",WA,6158,12/06/2018,
PR-00007314,,"FSWAOSHC Pty Ltd","FSWAOSHC Pty Ltd","421 Alexander Drive",DIANELLA,WA,6059,01/08/2012,
PR-00007316,,"Funtrain Enterprises Pty Ltd ATF Polmear Family Trust","Funtrain Enterprises Pty Ltd","19 Loton Road",MILLENDON,WA,6056,01/08/2012,
PR-00007317,,"GD & KJ Pty Ltd ATF DJ Family Trust","GD & KJ PTY LTD","99 Cliff Street",SORRENTO,WA,6021,01/08/2012,
PR-00007319,,"Geographe Early Movement Services Pty Ltd ATF Kemo Trust","Gems Prep School","106 Geographe Bay Rd",DUNSBOROUGH,WA,6281,01/08/2012,
PR-00007323,,"Giggling Gecko Out of School Care Pty Ltd","Giggling Gecko Out of School Care Pty Ltd","17 LINDSAY BEACH BVD",YANCHEP,WA,6035,01/08/2012,
