"Provider Approval Number","Service Approval Number","Legal Name","Trading Name",Address,Suburb,State,Postcode,"Date Approval Granted",Conditions
PR-00008010,,"West Ryde Before and After School Care Centre Incorporated","West Ryde Before & After School Care","6 Endeavour Street","WEST RYDE",NSW,2114,11/11/2013,
PR-00008012,,"Riverwood Community Centre Ltd","Riverwood Community Centre Limited","151 Belmore Road North",RIVERWOOD,NSW,2210,19/11/2013,
PR-00008013,,"Newport School Extended Hours Care Incorporated",NOOSHC,"C/ Newport Public School, Stuart Street",NEWPORT,NSW,2106,19/12/2013,
PR-00008021,,"Roselea After School Care Service Inc.","Roselea Student Care Centre Inc","549 North Rocks Rd",CARLINGFORD,NSW,2118,28/11/2013,
PR-00008023,,"Kenthurst Before and After School Care Inc","Kenthurst Before and After School Care Inc","Kenthurst Public School, 111 Kenthurst Rd",KENTHURST,NSW,2156,10/12/2013,
PR-00008030,,"Janina Mojsa",,"8 Golding Drive",GLENDENNING,NSW,2761,18/03/2013,
PR-00008032,,"Bronte Family Day Care PTY LTD","Bronte Family Day Care","PO BOX 630",WAVERLEY,NSW,2024,22/05/2013,
PR-00008039,,"YWCA Hunter Region Inc.","YWCA Hunter Region Inc.","24 Dawson Street","COOKS HILL",NSW,2300,03/06/2013,
PR-00008041,,"Northern Rivers Community Gateway Incorporated","Norther Rivers Community Gateway Incorporated","PO BOX 525",LISMORE,NSW,2480,31/07/2013,
PR-00008044,,"Culburra Public School Parents and Citizens' Association","Culburra P&C Assoc Out of School Hours Care","Culburra Public School, Carlton Crescent","CULBURRA BEACH",NSW,2540,11/11/2013,
PR-00008047,,"Alstonville Community Preschool Inc","Alstonville Community Preschool Inc","1a Freeborn Pl",ALSTONVILLE,NSW,2477,28/09/2012,
PR-00008094,,"Your Professional Childcare Pty Ltd","Clemton Park Early Learning Centre","29F Brays Road","BREAKFAST POINT",NSW,2137,21/12/2012,
PR-00004676,,"Pulse (Pacific) Pty Ltd","Pulse (Pacific) Pty Ltd","68 Headland Pde","BARRACK POINT",NSW,2528,07/07/2010,
PR-00004677,,"Glenreagh Pre School Incorporated","Glenreagh Pre School Incorporated","Glenreagh Preschool Inc, PO BOX 56",GLENREAGH,NSW,2450,01/09/2009,
PR-00004680,,"Joanne Mathers","Joanne Mathers","51 Manning St",TUNCURRY,NSW,2428,21/04/2010,
PR-00004682,,"Crookwell Neighbourhood Centre Inc","Crookwell Neighbourhood Centre Inc","PO Box 59",CROOKWELL,NSW,2583,01/09/2009,
PR-00004686,,"Ponyara Pre-School Kindergarten Association Ltd","Ponyara Pre-School Kindergarten Association Ltd","Ponyara Pre School, 7 Violet St",ROSELANDS,NSW,2196,01/09/2009,
PR-00004688,,"Warren Pre School Kindergarten Incorporated","Warren Pre School Kindergarten Incorporated","PO Box 157",WARREN,NSW,2824,01/09/2009,
PR-00004690,,"Mosman Municipal Council","Mosman Municipal Council","PO Box 211","SPIT JUNCTION",NSW,2088,01/09/2009,
PR-00004691,,"Wallum Community Preschool & Family Centre Inc","Wallum Community Preschool & Family Centre Inc","23 Woodlands Dr","BANORA POINT",NSW,2486,01/09/2009,
PR-00004692,,"Hunkydory Educational Services Pty Limited","Hunkydory Educational Services Pty Limited","Sophies Cottage Kindergarten, 9 Sophie Street",DUNDAS,NSW,2117,01/09/2009,
PR-00004693,,"Commitment Pty Ltd","Commitment Pty Ltd","32 Chamberlain Street",NARWEE,NSW,2209,01/09/2009,
PR-00004694,,"Boydern Pty Ltd","Boydern Pty Ltd","PO Box 474","DEE WHY",NSW,2099,01/09/2009,
PR-00004697,,"Beulah Matumbi Pty Ltd","Beulah Matumbi Pty Ltd","186 Clovelly Rd",RANDWICK,NSW,2031,23/06/2010,
PR-00004699,,"Only About Children Pty Ltd","Only About Children Pty Ltd","Building A, Level 3, 207 Pacific Highway","ST LEONARDS",NSW,2065,01/09/2009,"From 1 May 2025 and every three months thereafter, the approved provider must submit to the Regulatory Authority its Quality Improvement Plans for any education and care services in NSW that are rated at Working Towards the National Quality Standard.
These plans must demonstrate progress towards addressing all quality areas rated as Working Towards. From 1 May 2025 the approved provider must ensure that, in respect to each of its education and care services in NSW:
a. any allegations or incidents involving physical or sexual abuse of a child in education and care at its services; and
b. any circumstance arising at any of its services that poses a risk to the health, safety or wellbeing of child
are reported to the Regulatory Authority as soon as practicable, but not later than 24 hours, of the matter being reported to an educator, nominated supervisor, or area manager."
PR-00004704,,"Adamstown Pre-School Services Pty Limited","Adamstown Pre-School Services Pty Limited","52 Lockyer Street",ADAMSTOWN,NSW,2289,01/09/2009,
PR-00004707,,"Como Pre School Kindergarten Association Inc","Como Pre School Kindergarten Association Inc","Como Pre School Kindergarten, 13 Novara Crescent",COMO,NSW,2226,01/09/2009,
PR-00004708,,"McCorkell Pty Ltd","McCorkell Pty Ltd","Bargo Child Care Centre, 127 Hawthorne Rd",BARGO,NSW,2574,01/09/2009,
PR-00004709,,"Parkes Shire Council","Parkes Shire Council","PO Box 234",PARKES,NSW,2870,01/09/2009,
PR-00004711,,"Maryland Child Care Centre Inc","Maryland Child Care Centre Inc","97A AWABAKAL DR",FLETCHER,NSW,2287,01/09/2009,
PR-00004712,,"Drummond Park Pre-School Association","Drummond Park Pre-School Association","Drummond Park Pre School, 11 Carey Avenue",ARMIDALE,NSW,2350,01/09/2009,
PR-00004714,,"Kindipals Pty Ltd","Kindipals Pty Ltd","60 Hillview Cct",KIAMA,NSW,2533,01/09/2009,
PR-00004716,,"Wakool Pre-School Inc","Wakool Pre-School Inc","32 Bass Street",WAKOOL,NSW,2710,01/09/2009,
PR-00004717,,"Ms Maureen McDonnell","Maureen Wilhelmina McDonnell","77 The Corso",GOROKAN,NSW,2263,01/09/2009,
PR-00004719,,"Salamander Bay Child Care Centre Inc","Salamander Bay Child Care Centre Inc","3 Community Cl","SALAMANDER BAY",NSW,2317,01/09/2009,
PR-00004721,,"Bambi Kindergarten Assn Inc","Bambi Kindergarten Assn Inc","Our Lady of Mt Carmel Church, 193 St Andrews Rd",VARROVILLE,NSW,2566,01/09/2009,
PR-00004722,,"CP Care Pty Limited","CP Care Pty Limited","81 Cam St","CAMBRIDGE PARK",NSW,2747,08/11/2011,
PR-00004724,,"North Rocks Pre School Inc","North Rocks Pre School Inc","358z NORTH ROCKS RD",Carlingford,NSW,2118,01/09/2009,
PR-00004725,,"Barham Early Learning Services Association Incorporated","Barham Early Learning Services Association Incorporated","PO Box 211",BARHAM,NSW,2732,01/09/2009,
PR-00004726,,"Singleton Council","Singleton Shire Council","PO Box 314",SINGLETON,NSW,2330,01/09/2009,
PR-00004729,,"Peter Pan Pre-School And Kindergarten-Tamworth Inc","Peter Pan Pre-School And Kindergarten-Tamworth Inc","24-26 Larool St","SOUTH TAMWORTH",NSW,2340,22/04/2010,
PR-00004732,,"Ku-ring-gai Council","Ku-ring-gai Council","Ku-ring-gai Council, Locked Bag 1006",GORDON,NSW,2072,01/09/2009,
PR-00004733,,"Leeton Shire Council","Leeton Shire Council","23-25 Chelmsford Pl",LEETON,NSW,2705,27/01/2010,
PR-00004734,,"Awabakal Ltd","Awabakal Ltd","52 PENDLEBURY RD",CARDIFF,NSW,2285,01/09/2009,
PR-00004735,,"Denman Childrens Centre Association Incorporated","Denman Childrens Centre Association Incorporated","Ogilvie Street",DENMAN,NSW,2328,01/09/2009,
PR-00004736,,"Guardian Corporate Early Learning Centres Pty Ltd","Guardian Corporate Early Learning Centres Pty Ltd","PO Box 67","MILSONS POINT",NSW,1565,01/09/2009,
PR-00004737,,"Moulamein Pre School Inc","Moulamein Pre School Inc","PO Box 76",MOULAMEIN,NSW,2733,21/04/2010,
PR-00004738,,"Willow Cottage Early Learning Centre Pty Ltd","Willow Cottage Early Learning Centre Pty Ltd","49-51 Edward St","NORTH SYDNEY",NSW,2060,22/03/2010,
PR-00004740,,"Nyngan Preschool Incorporated","Nyngan Preschool Incorporated","PO Box 203",NYNGAN,NSW,2825,01/09/2009,
PR-00004742,,"Country Womens Association Of NSW","Country Womens Association Of NSW","PO Box 222",MASCOT,NSW,1460,20/03/2010,
PR-00004744,,"Platinum Pre School Pty Ltd","Platinum Pre School Pty Ltd","PO Box 455",RANDWICK,NSW,2031,28/06/2010,
PR-00004745,,"BEECROFT LDC PTY. LTD.","Beecroft LDC Pty Ltd","105, 345 Pacific Hwy",LINDFIELD,NSW,2070,01/11/2011,
PR-00004746,,"The Oaks Pre-School Kindergarten Co-Operative Ltd","The Oaks Pre-School Kindergarten Co-Operative Ltd","PO Box 58","THE OAKS",NSW,2570,01/09/2009,
PR-00004748,,"Bulli Football Club Ltd","Bulli Football Club Ltd","1A LUXOR ST",WOONONA,NSW,2517,01/09/2009,
PR-00004751,,"Lorna McPhee","Lorna McPhee","90 Roper Road","BLUE HAVEN",NSW,2262,18/08/2011,
PR-00004753,,"Twinklestar Childcare Pty Ltd","Twinklestar Childcare Pty Ltd","PO Box 6270",SILVERWATER,NSW,2128,01/09/2009,
PR-00004754,,"Balmain Care For Kids Pty Limited","Balmain Care For Kids Pty Limited","PO Box 279",BALMAIN,NSW,2041,01/09/2009,
PR-00004757,,"Kellyville Ridge Pre-School & Long Day Care Pty Limited","Kellyville Ridge Pre-School & Long Day Care Pty Limited","PO Box 550",BEECROFT,NSW,2119,01/09/2009,
PR-00004758,,"Comboyne Community Pre School Kindergarten Inc","Comboyne Community Pre School Kindergarten Inc","Care PO",COMBOYNE,NSW,2429,01/09/2009,
PR-00004759,,"Robin Meiklejohn","Robin Meiklejohn","76 Macquarie Street",COWRA,NSW,2794,01/09/2009,
PR-00004761,,"Mowbray Place Early Learning Centre Pty Ltd","Mowbray Place Early Learning Centre Pty Ltd","PO Box 4419",CASTLECRAG,NSW,2068,23/04/2010,
PR-00004762,,"Berakah Christian Education Ltd","The Dubbo Christian Parent Controlled School Association Limited","PO Box 1216",DUBBO,NSW,2830,30/08/2011,
PR-00004763,,"Memotrans Pty Ltd","Memotrans Pty Ltd","23 Boundary Road",LIVERPOOL,NSW,2170,01/09/2009,
PR-00004765,,"Cherrybrook Community Pre School Inc","Cherrybrook Community Pre School Inc","14 Rossian Place",CHERRYBROOK,NSW,2126,01/09/2009,
PR-00004767,,"Kootingal & District Pre-School Inc","Kootingal & District Pre-School Inc","PO BOX 64",KOOTINGAL,NSW,2352,01/09/2009,
PR-00004769,,"Bankstown Montessori Association Inc","Bankstown Montessori Association Inc","179B Birdwood Road","GEORGES HALL",NSW,2198,01/09/2009,
PR-00004771,,"Apples and Honey Preschool Incorporated","North Shore Temple Emanuel Martin & Emma Hannes Pre-School","28-32 Chatswood Ave",CHATSWOOD,NSW,2067,27/04/2010,
PR-00004773,,"SOS Preschool Incorporated","SOS Preschool Incorporated","25 Munda Street",RANDWICK,NSW,2031,01/09/2009,
PR-00004775,,"Henty Early Childhood Association Inc","Henty Early Childhood Association Inc","PO Box 50",HENTY,NSW,2658,01/09/2009,
PR-00004777,,"Broken Hill Happy Day Preschool Kindergarten Inc","Broken Hill Happy Day Preschool Kindergarten Inc","Happy Day Child Care, 367 Kaolin St","BROKEN HILL",NSW,2880,01/09/2009,
PR-00004778,,"Leah Gaye Micallef","Leah Gaye Micallef","8 Ramsgate St",BOTANY,NSW,2019,01/03/2010,
PR-00004779,,"Rizmike Pty Ltd","Rizmike Pty Ltd","81A David Road","CASTLE HILL",NSW,2154,01/09/2009,
PR-00004780,,"Glenaeon Rudolf Steiner School Limited","Glenaeon Rudolf Steiner School Limited","5a Glenroy Ave","MIDDLE COVE",NSW,2068,01/09/2009,
PR-00004784,,"Bentar Investments Pty Ltd","Bentar Investments Pty Ltd","113 Eagleview Rd",MINTO,NSW,2566,01/09/2009,
PR-00004786,,"Sanmig Pty Ltd","Sanmig Pty Ltd","12-14 Pine Avenue","RUSSELL LEA",NSW,2046,17/08/2011,
PR-00004787,,"My Little Sunshine Early Learning Centre Pty Ltd","My Little Sunshine Early Learning Centre Pty Ltd","24-26 Victoria Ave",PENSHURST,NSW,2222,04/05/2010,
PR-00004790,,"Pied Piper Pre School Assn (Wallerawang) Inc","Pied Piper Pre School Assn (Wallerawang) Inc","PO Box 36",WALLERAWANG,NSW,2845,01/09/2009,
PR-00004791,,"Moriah War Memorial College Association","Moriah War Memorial College Association","PO Box 986","BONDI JUNCTION",NSW,1355,01/09/2009,
PR-00004792,,"Mary & Mina Pty Ltd","Mary & Mina Pty Ltd","26 Monomeeth Street",BEXLEY,NSW,2207,01/09/2009,
PR-00004793,,"Willoughby Community Pre School Inc","Willoughby Community Pre School Inc","7-9 Central Street",NAREMBURN,NSW,2065,01/09/2009,
PR-00004799,,"Gyndarna Indigenous Corporation","Gyndarna Pre School","PO Box 167",DARETON,NSW,2717,01/09/2009,
PR-00004800,,"Hillston Billylids Incorporated","Hillston Billylids Incorporated","61 Burns St",HILLSTON,NSW,2675,01/09/2009,
PR-00004805,,"The Council of Abbotsleigh","The Council of Abbotsleigh","Locked Bag 1666",WAHROONGA,NSW,2076,06/04/2010,
PR-00004806,,"MMV Enterprises Pty Ltd","MMV Enterprises Pty Ltd","1 Torrington Rd",STRATHFIELD,NSW,2135,01/09/2009,
PR-00004807,,"Al Zahra College Limited","Al Zahra College Limited","3-5 WOLLONGONG RD",ARNCLIFFE,NSW,2205,07/02/2011,
PR-00004812,,"Gumnut Bowral Memorial Preschool Incorporated","Gumnut Bowral Memorial Preschool Incorporated","PO Box 87",BOWRAL,NSW,2576,01/09/2009,
PR-00004815,,"East Lindfield Community Pre School Inc","East Lindfield Community Pre School Inc","110 Tryon Road","EAST LINDFIELD",NSW,2070,01/09/2009,
PR-00004816,,"Moro Investments Pty Ltd","Moro Investments Pty Ltd","11 Lille St","NEW LAMBTON",NSW,2305,28/05/2010,
PR-00004818,,"Church of The Foursquare Gospel (Australia) Limited","Church of The Foursquare Gospel (Australia) Limited","PO Box 97","GEORGES HALL",NSW,2198,27/04/2010,
PR-00004819,,"Essential Supply Company Pty Ltd","Essential Supply Company Pty Ltd","6 Frances Road",PUTNEY,NSW,2112,01/09/2009,
PR-00004820,,"Jam Nominee Enterprises Pty Ltd","Jam Nominee Enterprises Pty Ltd","2 Cross St, The Village Centre","BREAKFAST POINT",NSW,2137,01/09/2009,
PR-00004823,,"Kooringal Casual Childcare Centre Inc","Kooringal Casual Childcare Centre Inc","PO Box 8603",KOORINGAL,NSW,2650,01/09/2009,
PR-00004825,,"Darbie (Ncle) Pty Limited","Darbie (Ncle) Pty Limited","Cambridge Hills Pre School, 2 Elbrook Drive","RANKIN PARK",NSW,2287,01/09/2009,
PR-00004828,,"Jennifer Morrin","Jennifer Morrin","PO Box 5019","MURWILLUMBAH SOUTH",NSW,2484,12/03/2010,
PR-00004835,,"Kesser Torah College Limited","Kesser Torah College Limited","68 Blake St","DOVER HEIGHTS",NSW,2030,01/09/2009,
PR-00004836,,"St Peters Pre-School Ltd","St Peters Pre-School Ltd","St Peters Pre School, 87 O'Dell Street",ARMIDALE,NSW,2350,01/09/2009,
PR-00004837,,"D.S.P.A. Enterprises Pty Limited","D.S.P.A. Enterprises Pty Limited","1 Reynolds Crescent","BEACON HILL",NSW,2100,01/09/2009,
PR-00004838,,"Raymond Terrace Community Preschool Inc","Raymond Terrace Community Preschool Inc","PO Box 86","RAYMOND TERRACE",NSW,2324,01/09/2009,
PR-00004841,,"ANNABELLE CHILD CARE CENTRE PTY LTD","Annabelle OOSH Pty Ltd","297 Bringelly Rd",LEPPINGTON,NSW,2179,25/08/2011,
PR-00004844,,"Angelic Kids Pty Ltd","Angelic Kids Pty Ltd","164 Stafford St",PENRITH,NSW,2750,01/09/2009,
PR-00004845,,"St Joseph Pre-School Pty Ltd","St Joseph Pre-School Pty Ltd","1-3 Maslin Cres","QUAKERS HILL",NSW,2763,01/09/2009,
PR-00004849,,"North Epping Kindergarten Association Inc","North Epping Kindergarten Association Inc","UNIT 1 14A SURREY ST",EPPING,NSW,2121,01/09/2009,
PR-00004851,,"Jacaranda Pre-School Centre Incorporated","Jacaranda Pre-School Centre Incorporated","Jacaranda Pre School Centre, 11 Jacaranda Rd",CARINGBAH,NSW,2229,01/09/2009,
PR-00004854,,"Holad Pty Ltd","Holad Pty Ltd","19 Welby St",EASTWOOD,NSW,2122,01/09/2009,
PR-00004856,,"Lower Bucca Community Pre-School Incorporated","Lower Bucca Community Pre-School Incorporated","870-872 Bucca Road",BUCCA,NSW,2450,01/09/2009,
PR-00004858,,"Joan Murray","Joan Murray","55 Singles Ridge Road",WINMALEE,NSW,2777,01/09/2009,
PR-00004859,,"Kindilan Early Childhood Centre Incorporated","Kindilan Early Childhood Centre Incorporated","PO Box 193",TUNCURRY,NSW,2428,01/09/2009,
PR-00004860,,"Shaw Street Childrens Centre Inc","Shaw Street Childrens Centre Inc","PO Box 2386","WAGGA WAGGA",NSW,2650,01/09/2009,
PR-00004861,,"Menindee Pre School Association","Menindee Pre School Association","P.O.Box 221",MENINDEE,NSW,2879,01/09/2009,
PR-00004862,,"Drummoyne Occasional Child Care Inc","Drummoyne Occasional Child Care Inc","10 Cometrowe Street",DRUMMOYNE,NSW,2047,01/09/2009,
PR-00007710,,"Joey's Before and After School Care Inc.","Joeys Before and After School Care Inc","PO BOX 8161","WERRINGTON COUNTY",NSW,2747,12/06/2013,
PR-00007712,,"Eaton Street Centre Incorporated","Eaton Street Centre Incorporated","Balmain Public School, 1 Eaton St",BALMAIN,NSW,2041,26/09/2013,
PR-00007715,,"St Michael's Out of School Hours Care Centre Incorporated","St Michael's OOSH","St Michaels School, 3-5 Chapel Lane","BAULKHAM HILLS",NSW,2153,04/03/2013,
PR-00007716,,"Sans Souci OOSH Centre Inc.","Sans Souci OOSH Centre Incorporated","PO Box 78","SANS SOUCI",NSW,2219,13/06/2013,
PR-00007717,,"Narara Valley Baptist Church","Narara Valley Baptist Church","PO BOX 9080",WYOMING,NSW,2250,10/10/2013,
PR-00007718,,"WOOSH Care (Woodport Out of School Hours Care) Incorporated","WOOSH Care","PO BOX 3064",ERINA,NSW,2250,05/09/2013,
PR-00007721,,"South Cronulla Out of School Hours (S.C.O.O.S.H.) Incorporated","SCOOSH Inc","121 Ewos Parade",CRONULLA,NSW,2230,28/11/2013,
PR-00007722,,"The Kids' Castle Inc.","The Kids Castle Inc","Castle Cove Public School, Corner Rosebride Avenue & Kendall Road","CASTLE COVE",NSW,2069,19/06/2013,
PR-00007724,,"Gundaroo Public School Parents and Citizen's Association","Gundaroo Outside School Hours Care Centre (GOSH)","4 Lind Street",GUNDAROO,NSW,2620,21/03/2013,
PR-00007725,,"M.A.J.T Pty Ltd ATF Cowell Family Trust","Milperra OOSH","59 Arab Road",PADSTOW,NSW,2211,20/05/2013,
PR-00007726,,"Earlwood Caring For Kids Incorporated","Earlwood Caring For Kids","PO BOX 352",EARLWOOD,NSW,2206,12/04/2013,
PR-00007727,,"MT COLAH AFTER SCHOOL CARE ASSOCIATION INCORPORATED","MtColah After School Care Association Incorporated","19-21, TELOPEA STREET","MOUNT COLAH",NSW,2079,29/05/2013,
PR-00007728,,"Belong Blue Mountains Incorporated","Belong Blue Mountains Community and Neighbourhood Services","PO BOX 197",KATOOMBA,NSW,2780,18/03/2013,
PR-00007729,,"The Girls & Boys Brigade","The Girls & Boys Brigade","PO BOX 225","SURRY HILLS",NSW,2010,01/02/2013,
PR-00007732,,"Mayfield West Out of School Hours Service Incorporated",WEMOOSH,"MAYFIELD EAST PRIMARY SCHOOL, 32-34 CREBERT ST","MAYFIELD EAST",NSW,2304,28/10/2013,
PR-00007733,,"Maroubra Junction Before & After School Care Centre Inc.","Maroubra Junction Before and After School Care Inc","PO BOX 423",MAROUBRA,NSW,2035,12/06/2013,
PR-00007734,,"International Christian Church in Newcastle Incorporated","Waratah OOSH Centre","37 Queen Street","WARATAH WEST",NSW,2298,27/11/2013,
PR-00007735,,"Eastwood Heights Out of School Hours Centre Incorporated","Eastwood Heights Out of School Hours Centre Inc","PO BOX 3611",MARSFIELD,NSW,2122,25/06/2013,
PR-00007736,,"Lutheran Primary School Wagga Wagga Ltd","Lutheran Primary School Wagga Wagga","1 Tamar Drive","WAGGA WAGGA",NSW,2650,16/08/2013,
PR-00007737,,"Maryland OOSH Incorporated","Maryland OOSH Inc","PO BOX 183",WALLSEND,NSW,2287,24/10/2013,
PR-00007738,,"Kurnell Public School Parents & Citizens' Association","Kurnell OOSH","Kurnell Public School P&C OOSHC, Cnr Dampier & Torres Street",KURNELL,NSW,2231,16/12/2013,
PR-00007741,,"Berkeley Vale Neighbourhood Centre Inc","Berkeley Vale Vacation Care","PO BOX 5145","CHITTAWAY BAY",NSW,2261,04/12/2013,
PR-00007745,,"Newtown Kids Cottage Incorporated","Newtown Kids Cottage","Newtown Public School, Norfolk Street",NEWTOWN,NSW,2042,02/07/2013,
PR-00007785,,"Upper Hunter Community Services Incorporated","Muswellbrook Out of School Hours","PO BOX 231",MUSWELLBROOK,NSW,2333,03/07/2013,
PR-00007787,,"Julee-Anne Dean","Avoca Before and after school care","PO BOX 36","AVOCA BEACH",NSW,2251,08/05/2013,
PR-00007788,,"Como West Public School Parents' and Citizens' Association",,"COMO WEST PUBLIC SCHOOL, 71-81 WOLGER ST",COMO,NSW,2226,08/11/2013,
PR-00007789,,"Darlinghurst Public School Parents and Citizens Association",,"C/O Darlinghurst Public School, 130 Womerah Avenue",DARLINGHURST,NSW,2010,05/12/2013,
PR-00007790,,"Springwood Neighbourhood Centre Co-Operative Limited","Springwood Neighbourhood Centre Co Op Ltd","104-108 Macquarie Road",SPRINGWOOD,NSW,2777,01/10/2013,
PR-00007791,,"Ramsgate Out of School Hours Centre Incorporated","Ramsgate Out of School Hours Centre Inc","PO BOX 404","SANS SOUCI",NSW,2219,22/05/2013,
PR-00007792,,"Balmain East Out of School Care Inc.","Balmain East After School Care (BESC)","C/O Nicholson Street Public School, Nicholson Street","BALMAIN EAST",NSW,2041,24/05/2013,
PR-00007794,,"Burraneer Activity Centre Incorporated","Burraneer Activity Centre","PO BOX 2881","TAREN POINT",NSW,2229,14/11/2013,
PR-00007796,,"The Junction Works Limited","The Junction Works","PO BOX 15",AUSTRAL,NSW,2179,31/10/2013,
PR-00007797,,"Samuel Gilbert Out of School Hours Care Centre Incorporated","Samuel Gilbert Out of School Hours Care","Samuel Gilbert Out of School Hours Care, 22/159 Ridgecrop Drive","CASTLE HILL",NSW,2154,10/09/2013,
PR-00007799,,"Adamstown OOSH Incorporated","Adamstown OOSH Incorporated","ADAMSTOWN PUBLIC SCHOOL, 1A BRYANT ST",ADAMSTOWN,NSW,2289,09/08/2013,
PR-00007800,,"Five Dock Public School P&C Association","Five Dock Public Schoool P&C Association OOSH","C/O Five Dock Public School (OOSH), Henry Street","FIVE DOCK",NSW,2046,25/06/2013,
PR-00007802,,"Mini Miracles Pty Ltd","Mini Miracles Pty Ltd","15 BANGALAY CL","BLUE HAVEN",NSW,2262,28/09/2012,
